ra_334	246	0.00270505052726
ra_335	231	0.00254010842194
ra_336	240	0.00263907368514
ra_337	408	0.00448642526473
ra_338	104	0.00114359859689
ra_340	218	0.00239715859733
ra_341	155	0.00170440175498
ra_342	144	0.00158344421108
ra_343	146	0.00160543649179
ra_344	141	0.00155045579002
ra_345	429	0.00471734421218
ra_347	218	0.00239715859733
ra_348	133	0.00146248666718
ra_349	105	0.00115459473725
ra_350	185	0.00203428596563
ra_351	242	0.00266106596585
ra_352	256	0.00281501193081
ra_354	126	0.0013855136847
ra_355	398	0.00437646386118
ra_356	269	0.00295796175542
ra_357	346	0.00380466456274
ra_358	218	0.00239715859733
ra_359	198	0.00217723579024
ra_361	123	0.00135252526363
ra_362	192	0.00211125894811
ra_363	121	0.00133053298292
ra_364	148	0.0016274287725
ra_365	115	0.00126455614079
ra_366	151	0.00166041719357
ra_370	112	0.00123156771973
ra_38	120	0.00131953684257
ra_388	135	0.00148447894789
ra_393	170	0.00186934386031
ra_395	204	0.00224321263237
ra_396	137	0.0015064712286
ra_397	159	0.0017483863164
ra_402	310	0.00340880350997
ra_403	123	0.00135252526363
ra_406	101	0.00111061017583
ra_41	183	0.00201229368492
ra_416	132	0.00145149052683
ra_417	169	0.00185834771995
ra_418	197	0.00216623964988
ra_421	123	0.00135252526363
ra_422	118	0.00129754456186
ra_426	192	0.00211125894811
ra_427	467	0.00513519754566
ra_428	487	0.00535512035276
ra_429	345	0.00379366842238
ra_430	151	0.00166041719357
ra_431	128	0.00140750596541
ra_432	298	0.00327684982571
ra_434	207	0.00227620105343
ra_435	308	0.00338681122926
ra_436	154	0.00169340561463
ra_437	195	0.00214424736917
ra_438	126	0.0013855136847
ra_439	226	0.00248512772017
ra_441	184	0.00202328982527
ra_442	121	0.00133053298292
ra_444	385	0.00423351403657
ra_445	112	0.00123156771973
ra_446	211	0.00232018561485
ra_450	273	0.00300194631684
ra_453	130	0.00142949824612
ra_454	110	0.00120957543902
ra_455	168	0.0018473515796
ra_456	168	0.0018473515796
ra_457	224	0.00246313543946
ra_458	259	0.00284800035188
ra_459	190	0.0020892666674
ra_461	141	0.00155045579002
ra_462	184	0.00202328982527
ra_463	272	0.00299095017649
ra_464	423	0.00465136737005
ra_465	495	0.00544308947559
ra_466	237	0.00260608526407
ra_467	109	0.00119857929867
ra_468	175	0.00192432456208
ra_469	311	0.00341979965032
ra_476	323	0.00355175333458
ra_478	122	0.00134152912328
ra_480	129	0.00141850210576
ra_481	133	0.00146248666718
ra_482	102	0.00112160631618
ra_492	113	0.00124256386009
ra_493	229	0.00251811614123
ra_495	156	0.00171539789534
ra_496	170	0.00186934386031
ra_498	140	0.00153945964966
ra_50	137	0.0015064712286
ra_501	170	0.00186934386031
ra_503	171	0.00188034000066
ra_508	113	0.00124256386009
ra_516	139	0.00152846350931
ra_519	234	0.00257309684301
ra_520	405	0.00445343684367
ra_521	138	0.00151746736895
ra_522	153	0.00168240947427
ra_525	104	0.00114359859689
ra_550	152	0.00167141333392
ra_562	155	0.00170440175498
ra_563	218	0.00239715859733
ra_565	176	0.00193532070243
ra_566	109	0.00119857929867
ra_570	189	0.00207827052705
ra_571	134	0.00147348280753
ra_572	352	0.00387064140487
ra_573	131	0.00144049438647
ra_574	256	0.00281501193081
ra_577	163	0.00179237087782
ra_578	146	0.00160543649179
ra_579	181	0.00199030140421
ra_58	121	0.00133053298292
ra_582	171	0.00188034000066
ra_586	125	0.00137451754434
ra_587	195	0.00214424736917
ra_594	101	0.00111061017583
ra_602	101	0.00111061017583
ra_603	135	0.00148447894789
ra_605	117	0.0012865484215
ra_606	121	0.00133053298292
ra_608	115	0.00126455614079
ra_61	325	0.00357374561529
ra_611	144	0.00158344421108
ra_618	143	0.00157244807073
ra_619	279	0.00306792315897
ra_620	269	0.00295796175542
ra_623	139	0.00152846350931
ra_624	541	0.00594891193191
ra_626	212	0.0023311817552
ra_627	423	0.00465136737005
ra_628	104	0.00114359859689
ra_63	260	0.00285899649223
ra_639	149	0.00163842491286
ra_64	147	0.00161643263215
ra_65	115	0.00126455614079
ra_66	194	0.00213325122882
ra_67	183	0.00201229368492
ra_680	118	0.00129754456186
ra_68	114	0.00125356000044
ra_69	109	0.00119857929867
ra_691	225	0.00247413157982
ra_70	155	0.00170440175498
ra_713	196	0.00215524350953
ra_74	109	0.00119857929867
ra_75	191	0.00210026280775
ra_752	106	0.0011655908776
ra_76	175	0.00192432456208
ra_77	172	0.00189133614101
ra_774	109	0.00119857929867
ra_78	141	0.00155045579002
ra_783	155	0.00170440175498
ra_784	132	0.00145149052683
ra_785	108	0.00118758315831
ra_786	121	0.00133053298292
ra_791	122	0.00134152912328
ra_792	131	0.00144049438647
ra_793	209	0.00229819333414
ra_794	284	0.00312290386074
ra_795	215	0.00236417017627
ra_796	323	0.00355175333458
ra_797	105	0.00115459473725
ra_801	111	0.00122057157938
ra_803	137	0.0015064712286
ra_816	204	0.00224321263237
ra_817	112	0.00123156771973
ra_822	321	0.00352976105387
ra_823	148	0.0016274287725
ra_84	170	0.00186934386031
ra_900	435	0.00478332105431
ra_901	144	0.00158344421108
ra_903	187	0.00205627824634
ra_905	154	0.00169340561463
ra_906	221	0.0024301470184
ra_911	179	0.0019683091235
ra_912	247	0.00271604666762
ra_913	114	0.00125356000044
ra_914	403	0.00443144456296
ra_915	298	0.00327684982571
ra_92	180	0.00197930526385
ra_93	253	0.00278202350975
ra_936	297	0.00326585368536
ra_938	137	0.0015064712286
ra_939	130	0.00142949824612
ra_94	360	0.0039586105277
ra_943	105	0.00115459473725
ra_944	136	0.00149547508824
ra_98	104	0.00114359859689
st_ADAMS_ST	602	0.00661967649355
st_ALBANY_ST	377	0.00414554491374
st_ALLSTATE_RD	440	0.00483830175608
st_AMERICAN_LEGION_HWY	443	0.00487129017715
st_AMORY_ST	175	0.00192432456208
st_ANNUNCIATION_RD	120	0.00131953684257
st_ARLINGTON_ST	154	0.00169340561463
st_ASHMONT_ST	133	0.00146248666718
st_ATLANTIC_AVE	238	0.00261708140443
st_BEACH_ST	182	0.00200129754456
st_BEACON_ST	462	0.00508021684389
st_BENNINGTON_ST	298	0.00327684982571
st_BERKELEY_ST	160	0.00175938245676
st_BLUE_HILL_AVE	2167	0.0238286361487
st_BORDER_ST	360	0.0039586105277
st_BOSTON_ST	123	0.00135252526363
st_BOWDOIN_ST	506	0.0055640470195
st_BOYLSTON_ST	2065	0.0227070298325
st_BRIGHTON_AVE	207	0.00227620105343
st_BROOKLINE_AVE	233	0.00256210070265
st_BUNKER_HILL_ST	130	0.00142949824612
st_CAMBRIDGE_ST	453	0.0049812515807
st_CANAL_ST	129	0.00141850210576
st_CAUSEWAY_ST	154	0.00169340561463
st_CENTRE_ST	1303	0.0143279708822
st_CHARLES_ST	315	0.00346378421174
st_CHELSEA_ST	211	0.00232018561485
st_CLARENDON_ST	101	0.00111061017583
st_COLUMBIA_RD	934	0.0102703950913
st_COLUMBUS_AVE	667	0.00733442561661
st_COMMERCIAL_ST	132	0.00145149052683
st_COMMONWEALTH_AVE	1130	0.0124256386009
st_CONGRESS_ST	199	0.00218823193059
st_COURT_ST	116	0.00127555228115
st_CRAWFORD_ST	106	0.0011655908776
st_CUMMINS_HWY	350	0.00384864912416
st_DALTON_ST	106	0.0011655908776
st_DARTMOUTH_ST	193	0.00212225508846
st_DEVON_ST	113	0.00124256386009
st_DORCHESTER_AVE	1507	0.0165711835146
st_DORCHESTER_ST	149	0.00163842491286
st_DRAPER_ST	134	0.00147348280753
st_D_ST	142	0.00156145193037
st_DUDLEY_ST	720	0.00791722105541
st_E_BROADWAY	168	0.0018473515796
st_E_EIGHTH_ST	170	0.00186934386031
st_E_FOURTH_ST	101	0.00111061017583
st_ESSEX_ST	120	0.00131953684257
st_EVERETT_ST	122	0.00134152912328
st_FANEUIL_HALL_MARKETPLACE	198	0.00217723579024
st_FANEUIL_ST	164	0.00180336701818
st_FOREST_HILLS_ST	132	0.00145149052683
st_FREEPORT_ST	108	0.00118758315831
st_FULLER_ST	166	0.00182535929889
st_GALLIVAN_BLVD	204	0.00224321263237
st_GENEVA_AVE	506	0.0055640470195
st_GERARD_ST	187	0.00205627824634
st_GIBSON_ST	242	0.00266106596585
st_GLENWAY_ST	130	0.00142949824612
st_GREEN_ST	105	0.00115459473725
st_GREENVILLE_ST	181	0.00199030140421
st_HAMILTON_ST	109	0.00119857929867
st_HANCOCK_ST	246	0.00270505052726
st_HANOVER_ST	233	0.00256210070265
st_HARRISON_AVE	1296	0.0142509978997
st_HARVARD_AVE	203	0.00223221649201
st_HARVARD_ST	280	0.00307891929933
st_HEATH_ST	152	0.00167141333392
st_HEMENWAY_ST	106	0.0011655908776
st_HIGH_ST	107	0.00117658701796
st_HOMESTEAD_ST	109	0.00119857929867
st_HUMBOLDT_AVE	186	0.00204528210598
st_HUNTINGTON_AVE	820	0.00901683509088
st_HYDE_PARK_AVE	1027	0.0112930361443
st_INTERVALE_ST	125	0.00137451754434
st_LEGENDS_WAY	179	0.0019683091235
st_LINCOLN_ST	124	0.00136352140399
st_LONGWOOD_AVE	133	0.00146248666718
st_MAIN_ST	111	0.00122057157938
st_MALCOLM_X_BLVD	173	0.00190233228137
st_MARKET_ST	100	0.00109961403547
st_MASSACHUSETTS_AVE	1337	0.0147018396543
st_MEDFORD_ST	102	0.00112160631618
st_MERIDIAN_ST	183	0.00201229368492
st_METROPOLITAN_AVE	138	0.00151746736895
st_MORTON_ST	354	0.00389263368558
st_MOUNT_VERNON_ST	164	0.00180336701818
st_N_BEACON_ST	104	0.00114359859689
st_NEPONSET_AVE	177	0.00194631684279
st_NEWBURY_ST	622	0.00683959930065
st_NEW_SUDBURY_ST	384	0.00422251789622
st_NORFOLK_ST	347	0.00381566070309
st_NORTHAMPTON_ST	208	0.00228719719378
st_NORWELL_ST	137	0.0015064712286
st_OLD_COLONY_AVE	178	0.00195731298314
st_PARIS_ST	160	0.00175938245676
st_PARK_DR	138	0.00151746736895
st_PARKER_ST	227	0.00249612386052
st_PARK_ST	244	0.00268305824656
st_PETERBOROUGH_ST	123	0.00135252526363
st_PLEASANT_ST	120	0.00131953684257
st_QUINCY_ST	154	0.00169340561463
st_RIVER_ST	839	0.00922576175762
st_ROXBURY_ST	146	0.00160543649179
st_SARATOGA_ST	214	0.00235317403591
st_SCHOOL_ST	195	0.00214424736917
st_SCHROEDER_PLZ	129	0.00141850210576
st_SEAPORT_BLVD	132	0.00145149052683
st_SEAVER_ST	262	0.00288098877294
st_SHAWMUT_AVE	259	0.00284800035188
st_S_HUNTINGTON_AVE	144	0.00158344421108
st_SOUTHAMPTON_ST	422	0.0046403712297
st_SOUTH_ST	159	0.0017483863164
st_STATE_ST	214	0.00235317403591
st_STUART_ST	236	0.00259508912372
st_SUMMER_ST	381	0.00418952947515
st_SUMNER_ST	218	0.00239715859733
st_TALBOT_AVE	348	0.00382665684345
st_TREMONT_ST	1417	0.0155815308827
st_TRUMAN_PKWY	107	0.00117658701796
st_VFW_PKWY	167	0.00183635543924
st_VINE_ST	141	0.00155045579002
st_WALK_HILL_ST	125	0.00137451754434
st_WALNUT_AVE	249	0.00273803894833
st_WARREN_AVE	122	0.00134152912328
